ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"12-5507X","Cotton Swatch cards - Bay (P-12-5507X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"12-5507X",0.0000,0.0000,Main,Pantone,"12-5507X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,15.3041,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","12-5507X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,12","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-5315X","Cotton Swatch cards - Bayberry (P-18-5315X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-5315X",0.0000,0.0000,Main,Pantone,"18-5315X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.0982,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-5315X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-5121X","Cotton Swatch cards - Bayou (P-18-5121X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-5121X",0.0000,0.0000,Main,Pantone,"18-5121X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,11.3715,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-5121X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"14-0849X","Cotton Swatch cards - Beach Ball(P-14-0849X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"14-0849X",0.0000,0.0000,Main,Pantone,"14-0849X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.3920,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","14-0849X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,14","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"13-5412X","Cotton Swatch cards - Beach Glass (P-13-5412X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"13-5412X",0.0000,0.0000,Main,Pantone,"13-5412X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.4901,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","13-5412X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,13","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"14-1225X","Cotton Swatch cards - Beach Sand (P-14-1225X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"14-1225X",0.0000,0.0000,Main,Pantone,"14-1225X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,12.7907,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","14-1225X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,14","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19-3942X","Cotton Swatch cards - Beacon Blue(P-19-3942X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"19-3942X",0.0000,0.0000,Main,Pantone,"19-3942X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.4519,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","19-3942X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,19","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-5425X","Cotton Swatch cards - Bear Grass(P-18-5425X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-5425X",0.0000,0.0000,Main,Pantone,"18-5425X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.3920,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-5425X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19-4058X","Cotton Swatch cards - Beaucoup Blue (P-19-4058X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"19-4058X",0.0000,0.0000,Main,Pantone,"19-4058X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,15.3041,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","19-4058X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,19","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-2027X","Cotton Swatch cards - Beaujolais (P-18-2027X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-2027X",0.0000,0.0000,Main,Pantone,"18-2027X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.6715,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-2027X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-3024X","Cotton Swatch cards - Beautyberry(P-18-3024X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-3024X",0.0000,0.0000,Main,Pantone,"18-3024X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,11.3715,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-3024X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"17-1417X","Cotton Swatch cards - Beaver Fur (P-17-1417X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"17-1417X",0.0000,0.0000,Main,Pantone,"17-1417X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,12.2417,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","17-1417X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,17","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19-0618X","Cotton Swatch cards - Beech (P-19-0618X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"19-0618X",0.0000,0.0000,Main,Pantone,"19-0618X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.1367,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","19-0618X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,19","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"14-0425X","Cotton Swatch cards - Beechnut (P-14-0425X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"14-0425X",0.0000,0.0000,Main,Pantone,"14-0425X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.6700,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","14-0425X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,14","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"14-0941X","Cotton Swatch cards - Beeswax (P-14-0941X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"14-0941X",0.0000,0.0000,Main,Pantone,"14-0941X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.7648,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","14-0941X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,14","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19-2030X","Cotton Swatch cards - Beet Red (P-19-2030X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"19-2030X",0.0000,0.0000,Main,Pantone,"19-2030X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.6529,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","19-2030X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,19","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19-0312X","Cotton Swatch cards - Beetle (P-19-0312X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"19-0312X",0.0000,0.0000,Main,Pantone,"19-0312X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.4363,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","19-0312X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,19","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-2143X","Cotton Swatch cards - Beetroot Purple (P-18-2143X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-2143X",0.0000,0.0000,Main,Pantone,"18-2143X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.6852,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-2143X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"15-2215X","Cotton Swatch cards - Begonia Pink (P-15-2215X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"15-2215X",0.0000,0.0000,Main,Pantone,"15-2215X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.6529,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","15-2215X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,15","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"14-1118X","Cotton Swatch cards - Beige (P-14-1118X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"14-1118X",0.0000,0.0000,Main,Pantone,"14-1118X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.8698,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","14-1118X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,14","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"15-3932X","Cotton Swatch cards - Bel Air Blue (P-15-3932X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"15-3932X",0.0000,0.0000,Main,Pantone,"15-3932X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.8178,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","15-3932X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,15","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"15-4306X","Cotton Swatch cards - Belgian Block (P-15-4306X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"15-4306X",0.0000,0.0000,Main,Pantone,"15-4306X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,12.1428,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","15-4306X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,15","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-3628X","Cotton Swatch cards - Bellflower (P-18-3628X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-3628X",0.0000,0.0000,Main,Pantone,"18-3628X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,8.4900,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-3628X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"13-1114X","Cotton Swatch cards - Bellini (P-13-1114X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"13-1114X",0.0000,0.0000,Main,Pantone,"13-1114X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.9341,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","13-1114X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,13","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19-3943X","Cotton Swatch cards - Bellwether Blue(P-19-3943X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"19-3943X",0.0000,0.0000,Main,Pantone,"19-3943X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,14.9594,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","19-3943X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,19","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19-0405X","Cotton Swatch cards - Beluga (P-19-0405X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"19-0405X",0.0000,0.0000,Main,Pantone,"19-0405X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,8.4900,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","19-0405X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,19","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-4028X","Cotton Swatch cards - Bering Sea (P-18-4028X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-4028X",0.0000,0.0000,Main,Pantone,"18-4028X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.0982,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-4028X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"14-5416X","Cotton Swatch cards - Bermuda (P-14-5416X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"14-5416X",0.0000,0.0000,Main,Pantone,"14-5416X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,11.8970,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","14-5416X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,14","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-3013X","Cotton Swatch cards - Berry Conserve (P-18-3013X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-3013X",0.0000,0.0000,Main,Pantone,"18-3013X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,11.5200,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-3013X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"16-5515X","Cotton Swatch cards - Beryl Green (P-16-5515X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"16-5515X",0.0000,0.0000,Main,Pantone,"16-5515X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,11.1648,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","16-5515X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,16","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"14-5714X","Cotton Swatch cards - Beveled Glass (P-14-5714X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"14-5714X",0.0000,0.0000,Main,Pantone,"14-5714X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,12.3768,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","14-5714X","","","","","","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,14","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19-4117X","Cotton Swatch cards - Big Dipper(P-19-4117X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"19-4117X",0.0000,0.0000,Main,Pantone,"19-4117X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.4363,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","19-4117X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,19","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18-3921X","Cotton Swatch cards - Bijou Blue (P-18-3921X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"18-3921X",0.0000,0.0000,Main,Pantone,"18-3921X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,14.2084,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","18-3921X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,18","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19-1650X","Cotton Swatch cards - Biking Red (P-19-1650X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"19-1650X",0.0000,0.0000,Main,Pantone,"19-1650X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,13.4605,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","19-1650X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,19","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"16-5427X","Cotton Swatch cards - Billiard (P-16-5427X)","Pantone","Pantone",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"16-5427X",0.0000,0.0000,Main,Pantone,"16-5427X","",7.3200000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.6000,Each,640: Stock on Hand (Dear),200: Sales - Industrial,,300: COGS (Seaga),"Product Additional Attributes","16-5427X","","false","false","","false","false","FALSE","","","","","","","","","","","","Swatch,Cotton,FHI,16","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
